95000,15,0.718335,23.687908,0.027107,0.022745,0.049852
95000,20,0.832703,51.115833,0.047907,0.026257,0.074164
100000,3,0.756412,1.683002,0.044616,0.219910,0.264527
100000,5,0.778099,3.669074,0.039737,0.116094,0.155831
100000,10,0.821943,13.073154,0.046100,0.058702,0.104801
100000,15,0.725755,25.248540,0.029231,0.025226,0.054456
100000,20,0.833932,49.409046,0.047596,0.026471,0.074067
105000,3,0.777215,1.705777,0.042993,0.230909,0.273903
105000,5,0.797949,4.136603,0.041649,0.119985,0.161634
105000,10,0.725781,12.140675,0.031938,0.041108,0.073046
105000,15,0.754706,29.646835,0.043818,0.035724,0.079542
105000,20,0.877491,52.596160,0.052556,0.029125,0.081681
110000,3,0.703945,1.529766,0.038681,0.199621,0.238302
110000,5,0.730012,3.974192,0.049209,0.127753,0.176962
110000,10,0.756568,13.658857,0.035338,0.055377,0.090715
110000,15,0.870130,33.477410,0.055499,0.043132,0.098631
110000,20,0.816979,49.382807,0.037510,0.025383,0.062893
115000,3,0.771788,1.755969,0.044823,0.230124,0.274947
115000,5,0.824103,4.658178,0.046026,0.158463,0.204488
115000,10,0.864679,15.586808,0.054527,0.081549,0.136077
115000,15,0.885426,34.499299,0.056634,0.044034,0.100668
115000,20,0.798139,55.620968,0.048934,0.032089,0.081022
120000,3,0.832325,1.787943,0.048666,0.251053,0.299719
120000,5,0.847097,4.720682,0.049055,0.160681,0.209736
120000,10,0.897632,16.581462,0.057148,0.082885,0.140033
120000,15,0.772304,32.011571,0.034149,0.028662,0.062811
120000,20,0.915427,62.201415,0.055946,0.034986,0.090932
125000,3,0.760953,1.703875,0.045779,0.219939,0.265718
125000,5,0.766452,4.407371,0.040726,0.129105,0.169831
125000,10,0.835874,17.195102,0.066593,0.074074,0.140667
125000,15,0.928138,41.824223,0.070056,0.058688,0.128743
125000,20,0.885739,61.714698,0.059093,0.032827,0.091920
130000,3,0.865842,1.980739,0.055027,0.269823,0.324850
130000,5,0.879523,5.208807,0.054942,0.165969,0.220911
130000,10,0.936422,18.466926,0.063112,0.087508,0.150620
130000,15,0.854695,39.103440,0.050471,0.044269,0.094740
130000,20,0.932628,66.011912,0.051439,0.031688,0.083126
135000,3,1.086757,1.932898,0.050241,0.308320,0.358561
135000,5,1.132474,5.235538,0.052237,0.162551,0.214788
135000,10,1.199510,19.332802,0.064510,0.087658,0.152168
135000,15,1.221493,45.330262,0.069270,0.057770,0.127039
135000,20,1.157201,71.728239,0.065231,0.037149,0.102380
140000,3,1.147822,2.138735,0.058125,0.342687,0.400812
140000,5,1.170436,5.630148,0.060309,0.173593,0.233902
140000,10,1.038295,17.550984,0.043505,0.059315,0.102820
140000,15,1.236147,47.482714,0.073657,0.062514,0.136171
140000,20,1.170271,72.274756,0.053970,0.032698,0.086668
145000,3,1.177131,2.260626,0.059175,0.345623,0.404798
145000,5,1.190335,5.970385,0.059079,0.175888,0.234967
145000,10,1.060982,18.436201,0.045136,0.060151,0.105287
145000,15,1.241602,45.785774,0.077544,0.063644,0.141188
145000,20,1.205066,75.367922,0.060883,0.036012,0.096895
150000,3,1.189591,2.338689,0.063364,0.351896,0.415260
150000,5,1.207091,6.308630,0.062151,0.188334,0.250484
150000,10,1.244493,21.477197,0.076951,0.085430,0.162382
150000,15,1.173805,45.159641,0.066624,0.056674,0.123299
150000,20,1.217174,78.540448,0.062401,0.036749,0.099150
155000,3,1.205729,2.421030,0.065717,0.358478,0.424194
155000,5,1.224640,6.650785,0.067572,0.188681,0.256254
155000,10,1.261525,23.158517,0.075635,0.084887,0.160522
155000,15,1.191972,46.675423,0.072977,0.060352,0.133329
155000,20,1.277405,85.046968,0.071051,0.040366,0.111417
160000,3,1.228453,2.600230,0.065322,0.365717,0.431039
160000,5,1.251074,6.827246,0.067182,0.196673,0.263856
160000,10,1.287720,23.907906,0.075160,0.097187,0.172347
160000,15,1.257289,47.605694,0.087592,0.062614,0.150206
160000,20,1.282401,88.140252,0.070233,0.039026,0.109259
165000,3,1.251224,2.718960,0.069258,0.378149,0.447407
165000,5,1.271364,7.402345,0.080207,0.253222,0.333429
165000,10,1.305825,26.212220,0.072908,0.108658,0.181565
165000,15,1.291617,54.300081,0.093024,0.087422,0.180447
165000,20,1.249489,99.792488,0.067734,0.043188,0.110921
170000,3,1.289741,2.834185,0.068847,0.370139,0.438986
170000,5,1.290898,7.552786,0.081757,0.252719,0.334476
170000,10,1.245598,24.868691,0.055467,0.087657,0.143124
170000,15,1.352373,58.795660,0.091121,0.090429,0.181549
170000,20,1.329744,97.367144,0.074410,0.047238,0.121648
175000,3,1.475105,2.737963,0.065983,0.339996,0.405979
175000,5,1.542123,7.671266,0.077837,0.248526,0.326363
175000,10,1.637315,29.552344,0.087831,0.124964,0.212794
175000,15,1.492458,56.138421,0.081232,0.079533,0.160765
175000,20,1.601466,99.546592,0.078456,0.049991,0.128446
180000,3,1.705490,3.045923,0.076019,0.392600,0.468619
180000,5,1.711836,8.326534,0.086991,0.267386,0.354377
180000,10,1.524353,25.810670,0.059719,0.084961,0.144680
180000,15,1.624260,56.267631,0.068926,0.066544,0.135470
180000,20,1.622159,104.966707,0.078862,0.049658,0.128520
185000,3,1.542897,2.820599,0.070018,0.339967,0.409986
185000,5,1.657919,8.266168,0.081875,0.252521,0.334396
185000,10,1.672079,28.313158,0.073993,0.103584,0.177577
185000,15,1.644736,55.679561,0.061107,0.058142,0.119249
185000,20,1.621147,103.534589,0.068052,0.044566,0.112618
190000,3,1.713661,3.269481,0.083165,0.422853,0.506018
190000,5,1.719960,9.123459,0.114667,0.269446,0.384113
190000,10,1.556627,27.779706,0.063492,0.090706,0.154198
190000,15,1.584836,60.009675,0.089802,0.069422,0.159224
190000,20,1.626445,105.663881,0.058646,0.039933,0.098578
195000,3,1.560148,2.843131,0.065799,0.335661,0.401460
195000,5,1.528213,7.463684,0.067332,0.208542,0.275874
195000,10,1.660746,28.230393,0.095287,0.109255,0.204542
195000,15,1.541144,57.793548,0.062517,0.056459,0.118976
195000,20,1.566502,101.139937,0.060844,0.038741,0.099585
200000,3,1.558349,3.178036,0.086368,0.443874,0.530242
200000,5,1.579118,7.856856,0.085691,0.217915,0.303606
200000,10,1.720032,29.440563,0.098319,0.126573,0.224892
200000,15,1.685793,59.852590,0.095691,0.071587,0.167278
200000,20,1.661390,101.083051,0.071845,0.046334,0.118179
